id; subtype; type; rarity; carry_limit; carry_limit_twisted; sort_order; flags; icon_id; icon_color; sell_price; buy_price; name; description
1314; 0; 1; 10; 99; 99; 1570; 0; 46; 0; 6520; 65200; Flickering Silvershell; Very rare Seething Bazelgeuse material. Mostly obtained as a reward. Solid, used to craft gear.
1315; 0; 1; 10; 99; 99; 1572; 0; 52; 0; 8880; 88800; Bazelgeuse Flail; Very rare Seething Bazelgeuse material. Obtained by carving its severed tail. Used to craft gear.
1316; 0; 1; 10; 99; 99; 1574; 0; 5; 1; 8920; 89200; Distilled Blast Fluid; Very rare Seething Bazelgeuse material. Obtained by breaking its head. Compatible with blast element.
1317; 0; 1; 10; 99; 99; 1576; 0; 45; 0; 8840; 88400; Bazelgeuse Hardclaw; Very rare Seething Bazelgeuse material. Mostly obtained by carving. Compatible with blast element.
1318; 0; 1; 10; 99; 99; 1578; 0; 59; 0; 8860; 88600; Scorching Silverwing; Very rare Seething Bazelgeuse material. Obtained by breaking its wings. Used in many weapons.
1319; 0; 1; 10; 99; 99; 1580; 2048; 47; 0; 21000; 210000; Bazelgeuse Mantle; Very rare Seething Bazelgeuse material. Used to craft weapons powerful enough to take over the world.
1320; 0; 1; 10; 99; 99; 1582; 0; 43; 13; 4240; 42400; Deviljho Shard; Very rare Savage Deviljho material. Mostly obtained by carving. Broadly used for many purposes.
1321; 0; 1; 10; 99; 99; 1584; 0; 44; 13; 6540; 65400; Deviljho Blackpiel; Very rare Savage Deviljho material. Mostly obtained as a reward. Tough, used to craft gear.
1322; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
1323; 0; 1; 10; 99; 99; 1586; 0; 45; 13; 9000; 90000; Vile Fang; Very rare Savage Deviljho material. Obtained by breaking its head. Used in many weapons.
1324; 0; 1; 10; 99; 99; 1588; 0; 45; 13; 8920; 89200; Deviljho Ripper; Very rare Savage Deviljho material. Mostly obtained by carving. Compatible with dragon element.
1325; 0; 1; 10; 99; 99; 1591; 0; 52; 13; 9200; 92000; Deviljho Flail; Very rare Savage Deviljho material. Obtained by carving its severed tail. Used to craft gear.
1326; 0; 1; 10; 99; 99; 1593; 0; 5; 14; 8840; 88400; Black Blood; Very rare Savage Deviljho material. Obtained by collecting rare drops. Unusual and difficult to handle.
1327; 0; 1; 10; 99; 99; 1595; 2048; 47; 13; 21000; 210000; Deviljho Crook; Very rare Savage Deviljho material. Used to craft weapons powerful enough to take over the world.
1328; 0; 1; 10; 99; 99; 1599; 0; 41; 10; 6690; 66900; Rajang Wildpelt; Very rare Rajang material. Mostly obtained as a reward. Supple, used to craft gear.
1329; 0; 1; 10; 99; 99; 1598; 0; 45; 4; 8990; 89900; Rajang Hardfang; Very rare Rajang material. Mostly obtained by carving. Sharp, used in many weapons.
1330; 0; 1; 10; 99; 99; 1600; 0; 45; 10; 9180; 91800; Rajang Hardclaw; Very rare Rajang material. Obtained by breaking its forelimbs. Sharp, used in many weapons.
1331; 0; 1; 10; 99; 99; 1601; 0; 52; 4; 9750; 97500; Rajang Tail; Very rare Rajang material. Obtained by breaking its tail. Stiff, used to craft gear.
1332; 0; 1; 10; 99; 99; 1602; 0; 41; 4; 21000; 210000; Gold Rajang Pelt+; Very rare Rajang material. Hard to obtain, but greatly increases the effectiveness of equipment.
1333; 0; 1; 10; 99; 99; 1603; 0; 41; 4; 7800; 78000; Rajang Apoplexy; Very rare Furious Rajang material. A long, fine mane that is extremely robust.
1334; 0; 1; 10; 99; 99; 1597; 0; 45; 4; 9370; 93700; Rajang Hardhorn; Very rare Rajang material. Obtained by breaking its horns. Stout, used in many weapons.
1335; 0; 1; 10; 99; 99; 1604; 0; 45; 4; 10900; 109000; Ghoulish Gold Gorer; Very rare Furious Rajang material. A golden horn that, even when broken, is filled with the rage of a Rajang 
1336; 0; 1; 11; 99; 99; 1605; 2048; 47; 1; 24000; 240000; Rajang Heart; Very rare Furious Rajang material. Its flesh-searing rage unleashes massive power with every beat.
1337; 0; 1; 10; 99; 99; 1608; 0; 44; 0; 4300; 43000; Kirin Finehide; Very rare Kirin material. Mostly obtained by carving. Broadly used for many purposes.
1338; 0; 1; 10; 99; 99; 1611; 0; 41; 0; 6600; 66000; Kirin Thundertail+; Very rare Kirin material. Mostly obtained as a reward. Compatible with thunder element.
1339; 0; 1; 10; 99; 99; 1613; 0; 41; 0; 8900; 89000; Kirin Silvermane; Very rare Kirin material. Mostly obtained by carving. Highly thunder-resistant, used to craft gear.
1340; 0; 1; 10; 99; 99; 1616; 0; 45; 3; 9100; 91000; Kirin Azure Horn+; Very rare Kirin material. Obtained by breaking its horn. Grants thunder element properties.
1341; 0; 1; 10; 99; 99; 1626; 0; 43; 10; 4380; 43800; Immortal Shard; Very rare Ruiner Nergigante material. Mostly obtained by carving. Broadly used for many purposes.
1342; 0; 1; 10; 99; 99; 1628; 0; 46; 10; 6680; 66800; Nergigante Cortex; Very rare Ruiner Nergigante material. Mostly obtained as a reward. Solid, used to craft gear.
1343; 0; 1; 10; 99; 99; 1630; 0; 52; 10; 8980; 89800; Nergigante Flail; Very rare Ruiner Nergigante material. Obtained by carving its severed tail. Stiff, used to craft gear.
1344; 0; 1; 10; 99; 99; 1632; 0; 45; 10; 9340; 93400; Annihilating Greathorn; Very rare Ruiner Nergigante material. Obtained by breaking its horns. Stout, used in many weapons.
1345; 0; 1; 10; 99; 99; 1634; 0; 45; 10; 9160; 91600; Nergigante Hardclaw; Very rare Ruiner Nergigante material. Mostly obtained by carving. Sharp, used in many weapons.
1346; 0; 1; 10; 99; 99; 1636; 0; 41; 0; 6860; 68600; Eternal Regrowth Plate; Very rare Ruiner Nergigante material. Obtained by collecting rare drops. Unusual, used to craft gear.
1347; 0; 1; 10; 99; 99; 1639; 0; 43; 3; 4340; 43400; Crystal Shard; Very rare Velkhana material. Mostly obtained by carving. Broadly used for many purposes.
1348; 0; 1; 10; 99; 99; 1640; 0; 46; 3; 6640; 66400; Velkhana Cortex; Very rare Velkhana material. Mostly obtained as a reward. Solid, used to craft gear.
1349; 0; 1; 10; 99; 99; 1641; 0; 59; 3; 8940; 89400; Velkhana Fellwing; Very rare Velkhana material. Obtained by breaking its wings. Supple, used to craft gear.
1350; 0; 1; 10; 99; 99; 1642; 0; 45; 3; 9640; 96400; Velkhana Crownhorn; Very rare Velkhana material. Obtained by breaking its head. Stout, used in many weapons.
1351; 0; 1; 10; 99; 99; 1643; 0; 52; 3; 9220; 92200; Velkhana Lash; Very rare Velkhana material. Obtained by carving its severed tail. Stiff, used to craft gear.
1352; 0; 1; 10; 99; 99; 1644; 0; 45; 3; 9080; 90800; Velkhana Hardclaw; Very rare Velkhana material. Obtained by collecting rare drops. Sharp, used in many weapons.
1353; 0; 1; 11; 99; 99; 1645; 2048; 47; 3; 21000; 210000; Velkhana Crystal; Very rare Velkhana material. Used to craft weapons powerful enough to take over the world.
1354; 0; 1; 10; 99; 99; 1647; 0; 46; 1; 6580; 65800; Teostra Cortex; Very rare Teostra material. Mostly obtained as a reward. Solid, used to craft gear.
1355; 0; 1; 10; 99; 99; 1649; 0; 41; 1; 6580; 65800; Teostra Mane+; Very rare Teostra material. Obtained by breaking its head. Highly fire-resistant.
1356; 0; 1; 10; 99; 99; 1651; 0; 52; 1; 9040; 90400; Teostra Lash; Very rare Teostra material. Obtained by carving its severed tail. Used to craft gear.
1357; 0; 1; 10; 99; 99; 1653; 0; 45; 1; 9280; 92800; Teostra Hardhorn; Very rare Teostra material. Obtained by breaking its head. Used in many weapons.
1358; 0; 1; 10; 99; 99; 1655; 0; 43; 1; 4280; 42800; Hellfire Shard; Very rare Teostra material. Mostly obtained by carving. Broadly used for many purposes.
1359; 0; 1; 10; 99; 99; 1657; 0; 45; 1; 8960; 89600; Fire Dragon Hardclaw; Very rare Teostra material. Mostly obtained by carving. Sharp, used in many weapons.
1360; 0; 1; 10; 99; 99; 1659; 0; 59; 1; 8880; 88000; Teostra Fellwing; Very rare Teostra material. Obtained by breaking its wings. Used to craft gear.
1361; 0; 1; 10; 99; 99; 1663; 0; 46; 3; 6610; 66100; Lunastra Cortex; Very rare Lunastra material. Mostly obtained as a reward. Solid, used to craft gear.
1362; 0; 1; 10; 99; 99; 1665; 0; 41; 3; 6610; 66100; Lunastra Mane+; Very rare Lunastra material. Obtained by collecting rare drops. Valuable, fire resistant material.
1363; 0; 1; 10; 99; 99; 1667; 0; 52; 3; 9130; 91300; Lunastra Lash; Very rare Lunastra material. Obtained by carving its severed tail. Used to craft gear.
1364; 0; 1; 10; 99; 99; 1669; 0; 45; 3; 9460; 94600; Lunastra Hardhorn; Very rare Lunastra material. Obtained by breaking its head. Used in many weapons.
1365; 0; 1; 10; 99; 99; 1671; 0; 43; 3; 4310; 43100; Lunastra Shard; Very rare Lunastra material. Mostly obtained by carving. Used for many purposes.
1366; 0; 1; 10; 99; 99; 1673; 0; 59; 3; 8910; 89100; Lunastra Fellwing; Very rare Lunastra material. Obtained by breaking its wings. Used to craft gear.
1367; 0; 1; 10; 99; 99; 1676; 0; 46; 10; 6560; 65600; Daora Cortex; Very rare Kushala Daora material. Mostly obtained as a reward. Solid, used to craft gear.
1368; 0; 1; 10; 99; 99; 1678; 0; 43; 10; 4260; 42600; Daora Shard; Very rare Kushala Daora material. Mostly obtained by carving. Broadly used for many purposes.
1369; 0; 1; 10; 99; 99; 1680; 0; 59; 10; 8800; 88000; Daora Fellwing; Very rare Kushala Daora material. Obtained by breaking its wings. Lightweight, used to craft gear.
1370; 0; 1; 10; 99; 99; 1682; 0; 45; 10; 8920; 89200; Daora Hardhorn; Very rare Kushala Daora material. Obtained by breaking its head. Stout, used in many weapons.
1371; 0; 1; 10; 99; 99; 1684; 0; 52; 10; 9100; 91000; Daora Lash; Very rare Kushala Daora material. Obtained by carving its severed tail. Stiff, used to craft gear.
1372; 0; 1; 10; 99; 99; 1686; 0; 45; 10; 8860; 88600; Daora Hardclaw; Very rare Kushala Daora material. Mostly obtained by carving. Imbued with potent ice element.
1373; 0; 1; 10; 99; 99; 1689; 0; 43; 0; 4320; 43200; Deceased Shard; Very rare Blackveil Vaal Hazak material. Mostly obtained by carving. Used for many purposes.
1374; 0; 1; 10; 99; 99; 1691; 0; 46; 0; 6620; 66200; Vaal Hazak Cortex; Very rare Blackveil Vaal Hazak material. Mostly obtained as a reward. Solid, used to craft gear.
1375; 0; 1; 10; 99; 99; 1693; 0; 41; 14; 6740; 67400; Deathweaver Membrane; Very rare Blackveil Vaal Hazak material. Obtained from rare drops. Grants dragon element properties.
1376; 0; 1; 10; 99; 99; 1695; 0; 52; 0; 9280; 92800; Vaal Hazak Flail; Very rare Blackveil Vaal Hazak material. Obtained by carving its severed tail. Used to craft gear.
1377; 0; 1; 10; 99; 99; 1697; 0; 45; 0; 9040; 90400; Shadowpierce Fang; Very rare Blackveil Vaal Hazak material. Obtained by breaking its head. Used in many weapons.
1378; 0; 1; 10; 99; 99; 1699; 0; 45; 0; 9160; 91600; Vaal Hazak Hardclaw; Very rare Blackveil Vaal Hazak material. Obtained by breaking its forelegs. Used in many weapons.
1379; 0; 1; 10; 99; 99; 1701; 0; 59; 0; 8920; 89200; Vaal Hazak Fellwing; Very rare Blackveil Vaal Hazak material. Obtained by breaking its torso. Used to craft gear.
1380; 0; 1; 10; 99; 99; 1704; 0; 44; 5; 4360; 43600; Namielle Finehide; Very rare Namielle material. Mostly obtained by carving. Broadly used for many purposes.
1381; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
1382; 0; 1; 10; 99; 99; 1705; 0; 59; 25; 8960; 89600; Namielle Fellwing; Very rare Namielle material. Obtained by breaking its wings. Supple, used to craft gear.
1383; 0; 1; 10; 99; 99; 1706; 0; 41; 5; 9600; 96000; Namielle Whisker; Very rare Namielle material. Obtained by breaking its head. Grants thunder element properties.
1384; 0; 1; 10; 99; 99; 1707; 0; 52; 5; 9280; 92800; Namielle Lash; Very rare Namielle material. Obtained by carving its severed tail. Stiff, used to craft gear.
1385; 0; 1; 10; 99; 99; 1708; 0; 45; 5; 9120; 91200; Namielle Hardclaw; Very rare Namielle material. Obtained by breaking its forelegs. Sharp, used in many weapons.
1386; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
1387; 0; 1; 10; 99; 99; 1719; 0; 43; 1; 4900; 49000; Safi'jiiva Shard; Very rare Safi'jiiva material. Mostly obtained by carving. Its maturation has caused patterns to appear.
1388; 0; 1; 10; 99; 99; 1720; 0; 46; 1; 7600; 76000; Safi'jiiva Cortex; Very rare Safi'jiiva material. Mostly obtained as a reward. Its maturation has created complex layers to appear.
1389; 0; 1; 10; 99; 99; 1721; 0; 41; 1; 8100; 81000; Pulsing Dragonshell; Very rare Safi'jiiva material. Eternal time, along with its inherent power has caused brilliant light to seep out.
1390; 0; 1; 10; 99; 99; 1722; 0; 52; 1; 11800; 118000; Safi'jiiva Lash; Very rare Safi'jiiva material. Obtained by carving its severed tail. A single swipe is said to cause cyclones.
1391; 0; 1; 10; 99; 99; 1723; 0; 45; 1; 11300; 113000; Safi'jiiva Hardhorn; Very rare Safi'jiiva material. Obtained by breaking its horns. Excessive growth has caused the horns to curl.
1392; 0; 1; 10; 99; 99; 1724; 0; 45; 1; 10800; 108000; Safi'jiiva Hardclaw; Very rare Safi'jiiva material. Obtained by breaking its legs. Touch them to feel the torrent of the earth below.
1393; 0; 1; 10; 99; 99; 1725; 0; 59; 1; 10300; 103000; Safi'jiiva Fellwing; Very rare Safi'jiiva material. Obtained by breaking its wings. Feel the oppressive power of the emperor.
1394; 0; 1; 11; 99; 99; 1726; 2048; 47; 1; 24000; 240000; Zionium Crystal; Very rare Safi'jiiva material. The grand energy of the descended emperor lies within its core.
1395; 0; 1; 10; 99; 99; 1750; 0; 43; 0; 7600; 76000; Shara Ishvalda Tenderscale; Very rare Shara Ishvalda material. Mostly obtained by carving. Broadly used for its extreme versatility.
1396; 0; 1; 10; 99; 99; 1751; 0; 46; 11; 4900; 49000; Shara Ishvalda Boulderplate; Very rare Shara Ishvalda material. Mostly obtained as a reward. Solid, used to craft gear.
1397; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
1398; 0; 1; 10; 99; 99; 1752; 0; 60; 0; 10300; 103000; Shara Ishvalda Tenderplate; Very rare Shara Ishvalda material. Obtained by breaking its head. Used in many weapons.
1399; 0; 1; 10; 99; 99; 1753; 0; 22; 11; 4900; 49000; Shara Ishvalda Petalstone; Very rare Shara Ishvalda material. Obtained by collecting rare drops. Used to craft gear.
1400; 0; 1; 10; 99; 99; 1754; 0; 45; 0; 10300; 103000; Shara Ishvalda Tenderclaw; Very rare Shara Ishvalda material. Obtained by breaking its wingarms. Used in many weapons.
1401; 0; 1; 11; 99; 99; 1755; 2048; 47; 0; 24000; 240000; Shara Ishvalda Gem; Very rare Shara Ishvalda material. Used to craft weapons powerful enough to take over the world.
1402; 0; 1; 10; 99; 99; 1763; 0; 46; 5; 8800; 88000; Alatreon Pallium; Very rare Alatreon material. Mostly obtained as a reward. The bearer receives heaven's love.
1403; 0; 1; 10; 99; 99; 1764; 0; 43; 5; 7800; 78000; Alatreon Mantle; Very rare Alatreon material. Mostly obtained by carving. Said to contain every element within.
1404; 0; 1; 10; 99; 99; 1765; 0; 45; 5; 8000; 80000; Alatreon Riptalon; Very rare Alatreon material. Emits malevolence that makes one think of only evil intentions.
1405; 0; 1; 10; 99; 99; 1766; 0; 59; 5; 10700; 107000; Alatreon Direwing; Very rare Alatreon material. Rumored to be capable of ripping through space, time, and the world.
1406; 0; 1; 10; 99; 99; 1767; 0; 52; 5; 11100; 111000; Alatreon Diretail; Very rare Alatreon material. Obtained by carving its severed tail. Is this real, or merely a dream?
1407; 0; 1; 10; 99; 99; 1768; 0; 45; 5; 11500; 115000; Skyswayer; Very rare Alatreon material. These convoluted horns are the finest specimen known to exist.
1408; 0; 1; 11; 99; 99; 1769; 2048; 47; 5; 24000; 240000; Azure Dragonsphire; Very rare Alatreon material. Obtaining this brilliant gem heralds the end of the world.
1409; 0; 1; 8; 30; 10; 4504; 8208; 39; 5; 25; 90; Ancient Feystone; A jewel that conceals an ancient power within it. <STYL MOJI_YELLOW_DEFAULT>(Appraisal Item)</STYL>
1410; 0; 1; 9; 30; 10; 4505; 8208; 39; 12; 25; 90; Carved Feystone; A jewel that conceals immense power within it. <STYL MOJI_YELLOW_DEFAULT>(Appraisal Item)</STYL>
1411; 0; 1; 10; 30; 10; 4506; 8208; 39; 4; 25; 90; Sealed Feystone; A jewel that conceals overwhelming power within it. <STYL MOJI_YELLOW_DEFAULT>(Appraisal Item)</STYL>
1412; 0; 2; 3; 10; 10; 4847; 8192; 43; 10; 250; 2500; Decayed Scale; A dragon scale ravaged by time. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
1413; 0; 2; 3; 10; 10; 4848; 8192; 43; 0; 1000; 10000; Luminous Scale; A dragon scale that glows bright, despite the years it has weathered. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
1414; 0; 2; 8; 99; 99; 4804; 8192; 22; 5; 1600; 16000; Old Dragon Treasure; Stones hoarded by elder dragons. The older they are, the brighter they glow. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
1415; 0; 1; 10; 99; 99; 1538; 8192; 46; 7; 7800; 78000; Indestructible Ebonshell; Very rare Raging Brachydios material. The sturdiest material known, capable of withstanding any blast.
1416; 0; 0; 3; 99; 99; 1; 0; 0; 0; 0; 0; Unavailable; Unavailable
1417; 0; 1; 10; 99; 99; 1757; 8192; 43; 0; 7600; 76000; ??? Shard; A part from an unknown monster. You sense overwhelming power within it.
1418; 0; 1; 10; 99; 99; 1758; 8192; 46; 11; 4900; 49000; ??? Boulderplate; A part from an unknown monster. You sense overwhelming power within it.
1419; 0; 1; 10; 99; 99; 1759; 8192; 60; 0; 10300; 103000; ??? Cortex; A part from an unknown monster. You sense overwhelming power within it.
1420; 0; 1; 10; 99; 99; 1760; 8192; 22; 11; 4900; 49000; ??? Rock; A part from an unknown monster. You sense overwhelming power within it.
1421; 0; 1; 10; 99; 99; 1761; 8192; 45; 0; 10300; 103000; ??? Hardclaw; A part from an unknown monster. You sense overwhelming power within it.
1422; 0; 1; 11; 99; 99; 1762; 10240; 47; 0; 24000; 240000; Large ??? Gem; A part from an unknown monster. You sense overwhelming power within it.
1423; 0; 1; 10; 99; 99; 1738; 0; 43; 4; 9000; 90000; Kulve Taroth Golden Scale+; Very rare Kulve Taroth material. Mostly obtained as a reward. Many have fallen trying to obtain just one of these.
1424; 0; 1; 10; 99; 99; 1740; 0; 46; 4; 12000; 120000; Kulve Taroth Golden Shell+; Very rare Kulve Taroth material. Mostly obtained as a reward. Its value is tied to its brilliant gold shine.
1425; 0; 1; 10; 99; 99; 1742; 0; 22; 4; 3000; 30000; Kulve Taroth Golden Nugget+; Very rare Kulve Taroth material. Obtained from rare drops. Emits an exotic light to those that look at it.
1426; 0; 1; 10; 99; 99; 1744; 0; 45; 4; 18000; 180000; Kulve Taroth Golden Spiralhorn+; Very rare Kulve Taroth material. Obtained by breaking its head. It glows despite its age and weight.
1427; 0; 1; 10; 99; 99; 1746; 0; 41; 4; 15000; 150000; Kulve Taroth Golden Tailshell+; Very rare Kulve Taroth material. Obtained by breaking its tail. It shimmers a lustrous gold.
1428; 0; 1; 11; 99; 99; 1748; 2048; 47; 4; 24000; 240000; Golden Dragonsphire; Very rare Kulve Taroth material. A gem rumored to stain the world gold once obtained.
